	0
staggering	3
stairs	1
stammered	1
stamped	1
standing	1
starched	1
stared	1
staring	1
stars	1
starshine	2
start	5
started	1
startled	1
startling	1
stately	1
stay	2
steadily	1
steady	2
steel	9
step	2
stepped	2
steps	3
stiff	2
stiffening	1
stifle	1
still	13
stillness	1
stir	1
stirred	3
stomach	4
stomach-breathing	1
stood	4
stool	5
stools	2
stooped	2
stooping	1
stop	2
stopped	2
store	4
storm	2
stormed	1
story	1
straight	10
straightway	1
strain	1
strained	1
straining	1
streak	2
street	5
street-corner	1
strength	18
stress	1
stretcher	2
stretching	1
strife	1
strike	3
striking	5
stripped	1
strive	1
striven	1
striving	4
strokes	1
strong	6
stronger	2
strongest	1
strongly	1
struck	12
struggle	1
struggled	5
struggling	2
strumpet	1
stuck-up	1
stunned	2
sturdily	1
sturdily--a	1
subject	1
succeed	1
succeeded	1
succession	1
such	15
suck	1
sudden	2
suddenly	4
suffocation--by	1
suit	1
sullen	1
sullen-mouthed	1
sullivan	1
sum	1
summit	1
sunday	1
sundered	1
supported	1
supporting	1
suppressed	1
supreme	1
sure	3
surely	3
surety	1
surge	1
surged	2
surging	1
surprise	2
surprised	1
surrender	1
surrendered	1
surveying	1
suspicious	1
swam	1
swarthy	1
swathed	1
swaying	1
sweater	2
sweep	2
sweet	3
sweet-tempered	1
sweetly	1
sweetness	2
swept	2
swift	4
swiftly	3
swiftness	2
swimming	1
swing	2
swinging	1
sympathetic	1
sympathy	4
table	2
tailor-made	1
take	12
taken	2
taking	4
talked	2
talking	2
tall	1
tantrums	1
tap	6
tapping	1
task	1
taste	1
tasty	1
taunted	1
taxes	1
tearin	1
tears	3
telephone	1
tell	14
ten	8
tender	1
tenderness	5
tense	4
tenth	1
term	2
terrible	6
terrible--as	1
terribly	1
terrier	1
terrific	1
terror	1
than	28
that	127
that'll	2
that's	11
that--rest	1
the	928
their	35
theirs	1
theirs--because	1
them	42
themselves	6
then	26
there	46
there's	1
therefore	1
therefrom	1
these	4
they	45
they're	1
they's	1
thick-legged	1
thick-lipped	1
thing	12
things	10
think	6
thinking	1
thinking--and	1
thinks	1
third	4
thirteenth	1
this	54
this--this	1
thither	1
those	6
though	20
thought	12
thought-association	1
thoughts	1
thousand	1
threatened	1
three	6
threshold	1
threw	1
thrill	3
thrilled	1
thrilling	1
thrills	2
throat	3
throats	1
through	28
throw	1
thrown	1
thrust	5
thrusting	2
thud	1
thumb	1
tide	1
tiger	4
tiger-cat	1
tiger-like	2
tightening	1
tighter	1
till	7
time	34
times	7
tingling	1
tips	1
to	348
to-day	1
to-morrow	1
to-night	1
toe	1
together	12
toil	1
token	1
told	4
toned	1
too	28
too,"--this	1
took	6
top	1
torn	2
tortuous	1
tottered	3
tottering	1
touch	3
touched	3
toward	5
towel-driven	1
towels	2
town	1
toy	1
toyed	1
trance	1
transcendent	1
transcribed	1
transforming	1
trap	1
travail	1
tree	1
tremble	1
trembled	1
trembling	4
tremendous	2
tremulous	2
tribute	1
trick	1
tried	5
trifle	1
trifle?--nerves	1
troubled	1
trousers	2
truculently	1
truly	1
trust	1
truth	1
try	1
trying	2
tumble	2
tumbled	1
turn	2
turned	7
turning	3
twelve	2
twenty	2
twenty-eight	1
twice	1
twining	1
twirl	1
twisted	2
two	8
two-thirds	1
tyrants	1
ultimate	1
ultimately	1
umbrella	1
unable	1
unapproachable	1
unbecoming	1
unborn	1
uncomfortable	1
unconscious	2
unconsciously	1
uncouthness	2
uncovered	1
under	9
understand	9
understand--the	1
understanding	1
understood	4
undoubtedly	1
uneventful	2
unexposed	1
unfair	1
ungainly	1
unguarded	2
unguessed	1
unharmed	1
uniform	2
uniting	1
unknown	1
unlike	1
unobstructed	1
unpleasantly	1
unprotected	1
unreal	1
unsatisfactory	1
unshapely	1
unstrung	1
unsullied	1
until	7
untouched	2
unveiled	1
unwomanly	1
unwonted	1
up	48
up-town	1
upon	24
uppercut	2
uproariousness	1
urchin	1
urchins	1
urge	1
urged	1
use	1
used	1
usually	1
utility	1
utterance	2
uttering	1
utterly	1
uttermost	1
v	1
v'y	1
vague	1
vaguely	3
vain	4
vainly	1
vall	1
vanished	1
vanquished	1
varehouse	1
vat	6
vear	1
ven	1
vengeance	1
vent	1
verity	1
very	9
vexation	1
vi	1
vicious	1
victory	2
view	1
vigor	1
vigorous	1
vill	2
vin	1
vindictively	1
violently	2
violets	1
vision	3
vistas	1
visualized	1
vit	5
vitality	3
vocabulary	1
voice	8
voice,--"seein's	1
voices	4
volubility	1
voluble	1
volume	1
vood	1
vork	4
vot	2
vulnerable	1
wafted	1
wage	1
wailed	1
waist	3
wait	1
waited	1
waiting	9
wake	1
waking	2
walk	2
walked	11
walking	3
wall	2
want	2
wanted	9
wants	1
ward	1
warm	2
warned	1
warningly	1
warnings	1
was	346
was--well	1
waste	1
wasting	1
watch	5
watched	3
watchfulness	1
water	8
waxed	1
way	14
we	1
weak	3
weakening	1
weakens	1
weakly	1
weakness	2
wear	1
weazen	1
wedged	1
week	2
week-end	1
weep	1
well	11
welled	1
went	20
were	52
west	4
wet	3
what	32
what's	4
whatever	2
when	38
where	5
wherefrom	1
wherein	3
whereupon	1
wherever	1
which	27
while	28
whipped	2
whirlwind	5
whirlwind,--and	1
whisked	1
whispered	1
whispering	1
white	11
white-faced	2
who	20
who's	1
whole	6
wholesome	1
wholly	1
whom	6
whose	1
why	16
wide	2
wide-open	1
wife	2
wild	3
wildest	1
will	10
william	1
willingly	1
wilt	1
win	3
winced	2
windows	1
wings	1
wisdom	1
wisdom's	1
wisely	1
wiser	1
wish	3
wishing	2
wishing?--what	1
wistful	1
witchery	1
with	144
withal	1
within	7
without	6
wits	1
wolves	1
woman	15
woman's	5
women	2
women's	1
won	2
wonder	6
wondered	1
wonderful	1
word	2
words	4
work	8
worked	5
working	4
working-class	2
works	1
world	2
world--or	1
worried	2
worrying	1
worship	1
worth	2
worthy	1
would	20
wouldn't	3
wove	1
wrath	3
wreak	1
wretchedness	1
wrist	1
writhe	1
wrong	2
wrung	1
yard	1
year	1
yearnings	1
years	2
yell	1
yelled	1
yelling	2
yerself	1
yes	3
yet	21
yielded	1
you	84
you'll	6
you're	5
you've	6
young	20
younger	1
your	10
yourself	1
